Date,Daily Mean PM2.5 Concentration,Units,Daily AQI Value
24-03-2022,8.8,ug/m3 LC,49
25-03-2022,13.4,ug/m3 LC,59
26-03-2022,10.4,ug/m3 LC,53
27-03-2022,10.9,ug/m3 LC,54
28-03-2022,2.7,ug/m3 LC,15
29-03-2022,5.1,ug/m3 LC,28
30-03-2022,11,ug/m3 LC,55
31-03-2022,10.3,ug/m3 LC,53
01-04-2022,16.8,ug/m3 LC,65
02-04-2022,19.4,ug/m3 LC,70
03-04-2022,8.4,ug/m3 LC,47
04-04-2022,6.4,ug/m3 LC,36
05-04-2022,4.3,ug/m3 LC,24
06-04-2022,8.1,ug/m3 LC,45
07-04-2022,13.5,ug/m3 LC,59
08-04-2022,15.1,ug/m3 LC,62
09-04-2022,11.1,ug/m3 LC,55
10-04-2022,5.4,ug/m3 LC,30
11-04-2022,4,ug/m3 LC,22
12-04-2022,3.2,ug/m3 LC,18
13-04-2022,5.2,ug/m3 LC,29
14-04-2022,7,ug/m3 LC,39
15-04-2022,4.2,ug/m3 LC,23
16-04-2022,2.8,ug/m3 LC,16
17-04-2022,4.9,ug/m3 LC,27
18-04-2022,7.2,ug/m3 LC,40
19-04-2022,2.3,ug/m3 LC,13
20-04-2022,1.5,ug/m3 LC,8
21-04-2022,3.5,ug/m3 LC,19
22-04-2022,1.6,ug/m3 LC,9
23-04-2022,7.7,ug/m3 LC,43
24-04-2022,6,ug/m3 LC,33
25-04-2022,7.6,ug/m3 LC,42
26-04-2022,11.7,ug/m3 LC,56
27-04-2022,10.7,ug/m3 LC,54
28-04-2022,6.4,ug/m3 LC,36
29-04-2022,8.2,ug/m3 LC,46
30-04-2022,8.3,ug/m3 LC,46
01-05-2022,3.8,ug/m3 LC,21
02-05-2022,5.5,ug/m3 LC,31
03-05-2022,4.8,ug/m3 LC,27
04-05-2022,7.9,ug/m3 LC,44
05-05-2022,10.3,ug/m3 LC,53
06-05-2022,3.2,ug/m3 LC,18
07-05-2022,4.5,ug/m3 LC,25
08-05-2022,4.1,ug/m3 LC,23
09-05-2022,3.1,ug/m3 LC,17
10-05-2022,2,ug/m3 LC,11
11-05-2022,4,ug/m3 LC,22
12-05-2022,5.5,ug/m3 LC,31
13-05-2022,5.3,ug/m3 LC,29
14-05-2022,7.3,ug/m3 LC,41
15-05-2022,9,ug/m3 LC,50
16-05-2022,3.7,ug/m3 LC,21
17-05-2022,7.3,ug/m3 LC,41
18-05-2022,10.6,ug/m3 LC,54
19-05-2022,10.6,ug/m3 LC,54
20-05-2022,17.2,ug/m3 LC,66
21-05-2022,7.5,ug/m3 LC,42
22-05-2022,8.3,ug/m3 LC,46
23-05-2022,9.6,ug/m3 LC,52
24-05-2022,10.7,ug/m3 LC,54
25-05-2022,14.9,ug/m3 LC,62
26-05-2022,19.7,ug/m3 LC,71
27-05-2022,10.2,ug/m3 LC,53
28-05-2022,4.7,ug/m3 LC,26
29-05-2022,4.8,ug/m3 LC,27
30-05-2022,6.6,ug/m3 LC,37
31-05-2022,10.5,ug/m3 LC,54
01-06-2022,26.8,ug/m3 LC,84
07-06-2022,7.9,ug/m3 LC,44
08-06-2022,6,ug/m3 LC,33
09-06-2022,6.7,ug/m3 LC,37
10-06-2022,9.8,ug/m3 LC,52
11-06-2022,6.7,ug/m3 LC,37
12-06-2022,5,ug/m3 LC,28
13-06-2022,2.7,ug/m3 LC,15
14-06-2022,6.7,ug/m3 LC,37
15-06-2022,10.5,ug/m3 LC,54
18-06-2022,3.2,ug/m3 LC,18
19-06-2022,4.2,ug/m3 LC,23
20-06-2022,9.5,ug/m3 LC,52
21-06-2022,13.5,ug/m3 LC,59
22-06-2022,11.3,ug/m3 LC,55
23-06-2022,13.9,ug/m3 LC,60
24-06-2022,12.1,ug/m3 LC,57
25-06-2022,9.5,ug/m3 LC,52
26-06-2022,8.5,ug/m3 LC,47
27-06-2022,11.2,ug/m3 LC,55
29-06-2022,7.5,ug/m3 LC,42
30-06-2022,6.4,ug/m3 LC,36
01-07-2022,10.2,ug/m3 LC,53
02-07-2022,7.6,ug/m3 LC,42
03-07-2022,6.1,ug/m3 LC,34
04-07-2022,49.1,ug/m3 LC,134
05-07-2022,18.3,ug/m3 LC,68
06-07-2022,5.6,ug/m3 LC,31
07-07-2022,6.3,ug/m3 LC,35
08-07-2022,8.9,ug/m3 LC,49
09-07-2022,5.6,ug/m3 LC,31
10-07-2022,7.8,ug/m3 LC,43
11-07-2022,12.3,ug/m3 LC,57
12-07-2022,11.1,ug/m3 LC,55
13-07-2022,9,ug/m3 LC,50
14-07-2022,12.3,ug/m3 LC,57
15-07-2022,13.2,ug/m3 LC,59
16-07-2022,12.5,ug/m3 LC,57
17-07-2022,16.8,ug/m3 LC,65
18-07-2022,6.3,ug/m3 LC,35
19-07-2022,7.1,ug/m3 LC,39
20-07-2022,9.4,ug/m3 LC,52
21-07-2022,9,ug/m3 LC,50
22-07-2022,9.7,ug/m3 LC,52
23-07-2022,9.4,ug/m3 LC,52
24-07-2022,9.7,ug/m3 LC,52
25-07-2022,8.9,ug/m3 LC,49
26-07-2022,8.2,ug/m3 LC,46
27-07-2022,6.4,ug/m3 LC,36
28-07-2022,9.5,ug/m3 LC,52
29-07-2022,10.7,ug/m3 LC,54
30-07-2022,8.1,ug/m3 LC,45
31-07-2022,7,ug/m3 LC,39
01-08-2022,9.8,ug/m3 LC,52
02-08-2022,10,ug/m3 LC,53
03-08-2022,9,ug/m3 LC,50
04-08-2022,10.8,ug/m3 LC,54
05-08-2022,7.5,ug/m3 LC,42
06-08-2022,7.7,ug/m3 LC,43
07-08-2022,8,ug/m3 LC,44
08-08-2022,8.6,ug/m3 LC,48
09-08-2022,7.8,ug/m3 LC,43
10-08-2022,8.3,ug/m3 LC,46
11-08-2022,9.9,ug/m3 LC,52
12-08-2022,8.9,ug/m3 LC,49
13-08-2022,7.8,ug/m3 LC,43
14-08-2022,8.1,ug/m3 LC,45
15-08-2022,12,ug/m3 LC,56
16-08-2022,16.8,ug/m3 LC,65
17-08-2022,15.6,ug/m3 LC,63
18-08-2022,13.4,ug/m3 LC,59
19-08-2022,15.9,ug/m3 LC,64
20-08-2022,11.2,ug/m3 LC,55
21-08-2022,6.9,ug/m3 LC,38
22-08-2022,8.8,ug/m3 LC,49
23-08-2022,13,ug/m3 LC,58
24-08-2022,11.6,ug/m3 LC,56
25-08-2022,7.4,ug/m3 LC,41
26-08-2022,7.8,ug/m3 LC,43
27-08-2022,6.9,ug/m3 LC,38
28-08-2022,5.5,ug/m3 LC,31
29-08-2022,9.2,ug/m3 LC,51
30-08-2022,11.3,ug/m3 LC,55
31-08-2022,15.4,ug/m3 LC,63
01-09-2022,15.3,ug/m3 LC,63
02-09-2022,15.8,ug/m3 LC,63
03-09-2022,10.2,ug/m3 LC,53
04-09-2022,9.7,ug/m3 LC,52
05-09-2022,12.4,ug/m3 LC,57
06-09-2022,12,ug/m3 LC,56
07-09-2022,12.3,ug/m3 LC,57
08-09-2022,15.2,ug/m3 LC,62
09-09-2022,22.7,ug/m3 LC,76
10-09-2022,6.8,ug/m3 LC,38
11-09-2022,12.5,ug/m3 LC,57
12-09-2022,9.3,ug/m3 LC,51
13-09-2022,5.1,ug/m3 LC,28
14-09-2022,7,ug/m3 LC,39
15-09-2022,11.5,ug/m3 LC,55
16-09-2022,11.7,ug/m3 LC,56
17-09-2022,10.8,ug/m3 LC,54
18-09-2022,3.2,ug/m3 LC,18
19-09-2022,4.9,ug/m3 LC,27
20-09-2022,3.3,ug/m3 LC,18
21-09-2022,4.2,ug/m3 LC,23
22-09-2022,8.1,ug/m3 LC,45
23-09-2022,12.6,ug/m3 LC,58
24-09-2022,11.9,ug/m3 LC,56
25-09-2022,12.7,ug/m3 LC,58
26-09-2022,12.4,ug/m3 LC,57
27-09-2022,11.8,ug/m3 LC,56
28-09-2022,12.9,ug/m3 LC,58
29-09-2022,8.1,ug/m3 LC,45
30-09-2022,12.8,ug/m3 LC,58
01-10-2022,10.2,ug/m3 LC,53
02-10-2022,7.5,ug/m3 LC,42
03-10-2022,9.6,ug/m3 LC,52
04-10-2022,13.3,ug/m3 LC,59
05-10-2022,15.8,ug/m3 LC,63
06-10-2022,15.6,ug/m3 LC,63
07-10-2022,16.3,ug/m3 LC,64
08-10-2022,14.2,ug/m3 LC,61
09-10-2022,12,ug/m3 LC,56
10-10-2022,16.5,ug/m3 LC,65
11-10-2022,11.7,ug/m3 LC,56
12-10-2022,10.7,ug/m3 LC,54
13-10-2022,12.5,ug/m3 LC,57
14-10-2022,18.2,ug/m3 LC,68
15-10-2022,14.1,ug/m3 LC,60
16-10-2022,8.6,ug/m3 LC,48
17-10-2022,12.9,ug/m3 LC,58
18-10-2022,17.5,ug/m3 LC,67
19-10-2022,19.8,ug/m3 LC,71
20-10-2022,13.4,ug/m3 LC,59
21-10-2022,12.4,ug/m3 LC,57
22-10-2022,7.1,ug/m3 LC,39
23-10-2022,5.2,ug/m3 LC,29
24-10-2022,7.3,ug/m3 LC,41
25-10-2022,7.7,ug/m3 LC,43
26-10-2022,8.6,ug/m3 LC,48
27-10-2022,9.5,ug/m3 LC,52
28-10-2022,12.4,ug/m3 LC,57
29-10-2022,13.3,ug/m3 LC,59
30-10-2022,15.2,ug/m3 LC,62
31-10-2022,17.3,ug/m3 LC,66
01-11-2022,10.9,ug/m3 LC,54
02-11-2022,1.4,ug/m3 LC,8
03-11-2022,4.2,ug/m3 LC,23
04-11-2022,11.1,ug/m3 LC,55
06-11-2022,9.9,ug/m3 LC,52
07-11-2022,2.7,ug/m3 LC,15
08-11-2022,3.7,ug/m3 LC,21
09-11-2022,3.6,ug/m3 LC,20
10-11-2022,12.3,ug/m3 LC,57
11-11-2022,20.7,ug/m3 LC,73
12-11-2022,34.3,ug/m3 LC,98
13-11-2022,11.4,ug/m3 LC,55
14-11-2022,16.4,ug/m3 LC,65
15-11-2022,25.6,ug/m3 LC,82
16-11-2022,26.7,ug/m3 LC,84
17-11-2022,24.5,ug/m3 LC,80
18-11-2022,35.5,ug/m3 LC,101
19-11-2022,33.2,ug/m3 LC,96
20-11-2022,31.9,ug/m3 LC,93
21-11-2022,34.4,ug/m3 LC,98
22-11-2022,34.6,ug/m3 LC,99
23-11-2022,39.9,ug/m3 LC,112
24-11-2022,30.1,ug/m3 LC,90
25-11-2022,29.6,ug/m3 LC,89
26-11-2022,37.1,ug/m3 LC,105
27-11-2022,33.7,ug/m3 LC,97
28-11-2022,28.5,ug/m3 LC,87
29-11-2022,7.1,ug/m3 LC,39
30-11-2022,17.7,ug/m3 LC,67
01-12-2022,12.3,ug/m3 LC,57
02-12-2022,2.2,ug/m3 LC,12
03-12-2022,17.9,ug/m3 LC,67
04-12-2022,6,ug/m3 LC,33
05-12-2022,6.1,ug/m3 LC,34
06-12-2022,6,ug/m3 LC,33
07-12-2022,6.3,ug/m3 LC,35
08-12-2022,9.3,ug/m3 LC,51
09-12-2022,12.7,ug/m3 LC,58
10-12-2022,4.8,ug/m3 LC,27
11-12-2022,3.2,ug/m3 LC,18
12-12-2022,3.4,ug/m3 LC,19
13-12-2022,5.7,ug/m3 LC,32
14-12-2022,13.7,ug/m3 LC,60
15-12-2022,25.2,ug/m3 LC,81
16-12-2022,39.5,ug/m3 LC,111
17-12-2022,43.8,ug/m3 LC,121
18-12-2022,43.1,ug/m3 LC,120
19-12-2022,41.6,ug/m3 LC,116
20-12-2022,36,ug/m3 LC,102
21-12-2022,40.5,ug/m3 LC,113
22-12-2022,23.4,ug/m3 LC,78
23-12-2022,22,ug/m3 LC,75
24-12-2022,27.5,ug/m3 LC,85
25-12-2022,37.7,ug/m3 LC,106
26-12-2022,34.1,ug/m3 LC,98
27-12-2022,26.3,ug/m3 LC,83
28-12-2022,7.4,ug/m3 LC,41
29-12-2022,9.2,ug/m3 LC,51
30-12-2022,8.7,ug/m3 LC,48
31-12-2022,6.2,ug/m3 LC,34
02-01-2022,50.2,ug/m3 LC,137
05-01-2022,43.1,ug/m3 LC,120
08-01-2022,39.4,ug/m3 LC,111
11-01-2022,38.1,ug/m3 LC,107
14-01-2022,43.3,ug/m3 LC,120
17-01-2022,55.6,ug/m3 LC,151
20-01-2022,33.4,ug/m3 LC,96
23-01-2022,25.9,ug/m3 LC,82
26-01-2022,21.8,ug/m3 LC,75
29-01-2022,30.5,ug/m3 LC,91
01-02-2022,27.9,ug/m3 LC,86
04-02-2022,19,ug/m3 LC,69
07-02-2022,37.8,ug/m3 LC,107
19-02-2022,26,ug/m3 LC,82
20-02-2022,21.3,ug/m3 LC,74
22-02-2022,5.4,ug/m3 LC,30
23-02-2022,7.2,ug/m3 LC,40
25-02-2022,14.7,ug/m3 LC,61
28-02-2022,16.9,ug/m3 LC,66
03-03-2022,15.1,ug/m3 LC,62
06-03-2022,10.2,ug/m3 LC,53
09-03-2022,10.1,ug/m3 LC,53
12-03-2022,8,ug/m3 LC,44
15-03-2022,9.9,ug/m3 LC,52
18-03-2022,11.2,ug/m3 LC,55
21-03-2022,7.6,ug/m3 LC,42
25-03-2022,14.1,ug/m3 LC,60
27-03-2022,21,ug/m3 LC,73
08-04-2022,15.6,ug/m3 LC,63
12-04-2022,5.4,ug/m3 LC,30
14-04-2022,8.5,ug/m3 LC,47
17-04-2022,7.4,ug/m3 LC,41
20-04-2022,4.6,ug/m3 LC,26
23-04-2022,7,ug/m3 LC,39
24-04-2022,8,ug/m3 LC,44
26-04-2022,14.4,ug/m3 LC,61
29-04-2022,12.7,ug/m3 LC,58
02-05-2022,9.5,ug/m3 LC,52
05-05-2022,13.9,ug/m3 LC,60
11-05-2022,1,ug/m3 LC,6
14-05-2022,10.1,ug/m3 LC,53
20-05-2022,6.3,ug/m3 LC,35
23-05-2022,10.8,ug/m3 LC,54
26-05-2022,9.5,ug/m3 LC,52
29-05-2022,7.3,ug/m3 LC,41
01-06-2022,8.5,ug/m3 LC,47
04-06-2022,7.1,ug/m3 LC,39
07-06-2022,4,ug/m3 LC,22
10-06-2022,10.7,ug/m3 LC,54
13-06-2022,10.9,ug/m3 LC,54
16-06-2022,12.6,ug/m3 LC,58
19-06-2022,6.7,ug/m3 LC,37
22-06-2022,9.8,ug/m3 LC,52
25-06-2022,9.3,ug/m3 LC,51
28-06-2022,9.5,ug/m3 LC,52
01-07-2022,8.4,ug/m3 LC,47
04-07-2022,45.5,ug/m3 LC,126
07-07-2022,8.4,ug/m3 LC,47
10-07-2022,8.7,ug/m3 LC,48
13-07-2022,11.5,ug/m3 LC,55
16-07-2022,12.2,ug/m3 LC,57
22-07-2022,9.5,ug/m3 LC,52
25-07-2022,9,ug/m3 LC,50
28-07-2022,11.5,ug/m3 LC,55
31-07-2022,6.8,ug/m3 LC,38
03-08-2022,11.4,ug/m3 LC,55
06-08-2022,8.2,ug/m3 LC,46
09-08-2022,7.4,ug/m3 LC,41
12-08-2022,8.5,ug/m3 LC,47
15-08-2022,9.2,ug/m3 LC,51
18-08-2022,15.8,ug/m3 LC,63
21-08-2022,8.2,ug/m3 LC,46
24-08-2022,12.8,ug/m3 LC,58
30-08-2022,14.3,ug/m3 LC,61
02-09-2022,18.3,ug/m3 LC,68
05-09-2022,13.3,ug/m3 LC,59
11-09-2022,12.1,ug/m3 LC,57
15-09-2022,12.5,ug/m3 LC,57
24-09-2022,14.6,ug/m3 LC,61
25-09-2022,13.3,ug/m3 LC,59
26-09-2022,14.3,ug/m3 LC,61
27-09-2022,15,ug/m3 LC,62
29-09-2022,10,ug/m3 LC,53
02-10-2022,9.2,ug/m3 LC,51
08-10-2022,14.3,ug/m3 LC,61
11-10-2022,13.8,ug/m3 LC,60
12-10-2022,13.2,ug/m3 LC,59
14-10-2022,16.6,ug/m3 LC,65
17-10-2022,14,ug/m3 LC,60
20-10-2022,5.6,ug/m3 LC,31
23-10-2022,15.1,ug/m3 LC,62
26-10-2022,9.3,ug/m3 LC,51
29-10-2022,18.1,ug/m3 LC,68
01-11-2022,13.7,ug/m3 LC,60
04-11-2022,12.7,ug/m3 LC,58
07-11-2022,2.9,ug/m3 LC,16
11-11-2022,26.6,ug/m3 LC,84
13-11-2022,16.4,ug/m3 LC,65
16-11-2022,35.4,ug/m3 LC,100
19-11-2022,42.7,ug/m3 LC,119
22-11-2022,40.8,ug/m3 LC,114
25-11-2022,38.2,ug/m3 LC,108
28-11-2022,34,ug/m3 LC,97
01-12-2022,13.4,ug/m3 LC,59
04-12-2022,7.3,ug/m3 LC,41
07-12-2022,8.7,ug/m3 LC,48
10-12-2022,5.9,ug/m3 LC,33
13-12-2022,12.1,ug/m3 LC,57
22-12-2022,26.6,ug/m3 LC,84
23-12-2022,29,ug/m3 LC,88
25-12-2022,45.7,ug/m3 LC,126
26-12-2022,39.5,ug/m3 LC,111
28-12-2022,9.8,ug/m3 LC,52
31-12-2022,7.1,ug/m3 LC,39
01-01-2022,1.8,ug/m3 LC,10
02-01-2022,1.3,ug/m3 LC,7
03-01-2022,2.4,ug/m3 LC,13
04-01-2022,2.5,ug/m3 LC,14
05-01-2022,2.2,ug/m3 LC,12
06-01-2022,1.9,ug/m3 LC,11
07-01-2022,0.5,ug/m3 LC,3
08-01-2022,1.3,ug/m3 LC,7
09-01-2022,1.5,ug/m3 LC,8
10-01-2022,0.5,ug/m3 LC,3
11-01-2022,0.2,ug/m3 LC,1
12-01-2022,1.2,ug/m3 LC,7
13-01-2022,-0.2,ug/m3 LC,0
14-01-2022,0.7,ug/m3 LC,4
15-01-2022,2.1,ug/m3 LC,12
16-01-2022,-0.3,ug/m3 LC,0
17-01-2022,0.1,ug/m3 LC,1
18-01-2022,2.2,ug/m3 LC,12
19-01-2022,4.4,ug/m3 LC,24
20-01-2022,0.7,ug/m3 LC,4
21-01-2022,5.1,ug/m3 LC,28
22-01-2022,1.4,ug/m3 LC,8
23-01-2022,1.2,ug/m3 LC,7
24-01-2022,0.2,ug/m3 LC,1
25-01-2022,2.2,ug/m3 LC,12
26-01-2022,1.4,ug/m3 LC,8
27-01-2022,1.1,ug/m3 LC,6
28-01-2022,1.2,ug/m3 LC,7
29-01-2022,0.4,ug/m3 LC,2
30-01-2022,0,ug/m3 LC,0
31-01-2022,1.6,ug/m3 LC,9
01-02-2022,1.7,ug/m3 LC,9
02-02-2022,4.3,ug/m3 LC,24
03-02-2022,3.5,ug/m3 LC,19
04-02-2022,1.5,ug/m3 LC,8
05-02-2022,0.5,ug/m3 LC,3
06-02-2022,0.7,ug/m3 LC,4
07-02-2022,0.5,ug/m3 LC,3
08-02-2022,1,ug/m3 LC,6
09-02-2022,0.5,ug/m3 LC,3
10-02-2022,2.5,ug/m3 LC,14
11-02-2022,0.4,ug/m3 LC,2
12-02-2022,0.7,ug/m3 LC,4
13-02-2022,1.4,ug/m3 LC,8
14-02-2022,1.6,ug/m3 LC,9
15-02-2022,4.3,ug/m3 LC,24
16-02-2022,3,ug/m3 LC,17
17-02-2022,4.3,ug/m3 LC,24
18-02-2022,3.4,ug/m3 LC,19
19-02-2022,1.9,ug/m3 LC,11
20-02-2022,3.8,ug/m3 LC,21
21-02-2022,7.5,ug/m3 LC,42
22-02-2022,3,ug/m3 LC,17
23-02-2022,2.4,ug/m3 LC,13
24-02-2022,1.7,ug/m3 LC,9
25-02-2022,2.3,ug/m3 LC,13
26-02-2022,2.6,ug/m3 LC,14
27-02-2022,1.2,ug/m3 LC,7
28-02-2022,1.1,ug/m3 LC,6
01-03-2022,0.5,ug/m3 LC,3
02-03-2022,0.4,ug/m3 LC,2
03-03-2022,3.7,ug/m3 LC,21
04-03-2022,3.3,ug/m3 LC,18
05-03-2022,2.6,ug/m3 LC,14
06-03-2022,1.7,ug/m3 LC,9
07-03-2022,2,ug/m3 LC,11
08-03-2022,0.9,ug/m3 LC,5
09-03-2022,1,ug/m3 LC,6
10-03-2022,5,ug/m3 LC,28
11-03-2022,1,ug/m3 LC,6
12-03-2022,-0.1,ug/m3 LC,0
13-03-2022,3.4,ug/m3 LC,19
14-03-2022,2.6,ug/m3 LC,14
15-03-2022,3.4,ug/m3 LC,19
16-03-2022,3.4,ug/m3 LC,19
17-03-2022,2.4,ug/m3 LC,13
18-03-2022,3.1,ug/m3 LC,17
19-03-2022,3.7,ug/m3 LC,21
20-03-2022,4.4,ug/m3 LC,24
21-03-2022,1.5,ug/m3 LC,8
22-03-2022,0,ug/m3 LC,0
23-03-2022,1.2,ug/m3 LC,7
24-03-2022,1,ug/m3 LC,6
25-03-2022,2.6,ug/m3 LC,14
26-03-2022,2.2,ug/m3 LC,12
27-03-2022,2.2,ug/m3 LC,12
28-03-2022,1.8,ug/m3 LC,10
29-03-2022,1.7,ug/m3 LC,9
30-03-2022,2.8,ug/m3 LC,16
31-03-2022,3.6,ug/m3 LC,20
01-04-2022,2.7,ug/m3 LC,15
02-04-2022,6.8,ug/m3 LC,38
03-04-2022,7.2,ug/m3 LC,40
04-04-2022,5,ug/m3 LC,28
05-04-2022,4.7,ug/m3 LC,26
06-04-2022,5.5,ug/m3 LC,31
07-04-2022,3.2,ug/m3 LC,18
08-04-2022,6.1,ug/m3 LC,34
09-04-2022,7.5,ug/m3 LC,42
10-04-2022,8.5,ug/m3 LC,47
11-04-2022,20.7,ug/m3 LC,73
12-04-2022,4,ug/m3 LC,22
13-04-2022,4.5,ug/m3 LC,25
14-04-2022,6,ug/m3 LC,33
15-04-2022,4.5,ug/m3 LC,25
16-04-2022,7.6,ug/m3 LC,42
17-04-2022,3,ug/m3 LC,17
18-04-2022,5.2,ug/m3 LC,29
19-04-2022,7.9,ug/m3 LC,44
20-04-2022,3.7,ug/m3 LC,21
21-04-2022,4.2,ug/m3 LC,23
22-04-2022,1,ug/m3 LC,6
23-04-2022,1.3,ug/m3 LC,7
24-04-2022,1.1,ug/m3 LC,6
25-04-2022,3.5,ug/m3 LC,19
26-04-2022,7.7,ug/m3 LC,43
27-04-2022,10.7,ug/m3 LC,54
28-04-2022,9.3,ug/m3 LC,51
29-04-2022,9,ug/m3 LC,50
30-04-2022,8,ug/m3 LC,44
01-05-2022,4.2,ug/m3 LC,23
02-05-2022,6.5,ug/m3 LC,36
03-05-2022,12.3,ug/m3 LC,57
04-05-2022,3.2,ug/m3 LC,18
05-05-2022,9.7,ug/m3 LC,52
06-05-2022,4.1,ug/m3 LC,23
07-05-2022,6,ug/m3 LC,33
08-05-2022,10.2,ug/m3 LC,53
09-05-2022,2.4,ug/m3 LC,13
10-05-2022,3.7,ug/m3 LC,21
11-05-2022,2.6,ug/m3 LC,14
12-05-2022,2.8,ug/m3 LC,16
13-05-2022,4.3,ug/m3 LC,24
14-05-2022,6.1,ug/m3 LC,34
15-05-2022,7.2,ug/m3 LC,40
16-05-2022,5.4,ug/m3 LC,30
17-05-2022,4.7,ug/m3 LC,26
18-05-2022,5.7,ug/m3 LC,32
19-05-2022,8,ug/m3 LC,44
20-05-2022,32.3,ug/m3 LC,94
21-05-2022,7.1,ug/m3 LC,39
22-05-2022,7.7,ug/m3 LC,43
23-05-2022,7.1,ug/m3 LC,39
24-05-2022,5,ug/m3 LC,28
25-05-2022,6.4,ug/m3 LC,36
26-05-2022,7.6,ug/m3 LC,42
27-05-2022,10,ug/m3 LC,53
28-05-2022,8.8,ug/m3 LC,49
29-05-2022,3.8,ug/m3 LC,21
30-05-2022,3.5,ug/m3 LC,19
31-05-2022,4.2,ug/m3 LC,23
01-06-2022,0.7,ug/m3 LC,4
02-06-2022,4.8,ug/m3 LC,27
03-06-2022,2.6,ug/m3 LC,14
04-06-2022,8.5,ug/m3 LC,47
05-06-2022,5,ug/m3 LC,28
06-06-2022,4.9,ug/m3 LC,27
07-06-2022,9.7,ug/m3 LC,52
08-06-2022,10.3,ug/m3 LC,53
09-06-2022,11.1,ug/m3 LC,55
10-06-2022,5.5,ug/m3 LC,31
11-06-2022,6.7,ug/m3 LC,37
12-06-2022,4,ug/m3 LC,22
13-06-2022,4.6,ug/m3 LC,26
14-06-2022,14.3,ug/m3 LC,61
15-06-2022,8.6,ug/m3 LC,48
16-06-2022,6.6,ug/m3 LC,37
17-06-2022,5.7,ug/m3 LC,32
18-06-2022,3.6,ug/m3 LC,20
19-06-2022,3.8,ug/m3 LC,21
20-06-2022,3.8,ug/m3 LC,21
21-06-2022,5.5,ug/m3 LC,31
22-06-2022,5.5,ug/m3 LC,31
23-06-2022,4.6,ug/m3 LC,26
24-06-2022,6.7,ug/m3 LC,37
25-06-2022,6.9,ug/m3 LC,38
26-06-2022,4.4,ug/m3 LC,24
27-06-2022,4,ug/m3 LC,22
28-06-2022,5.4,ug/m3 LC,30
29-06-2022,5.8,ug/m3 LC,32
30-06-2022,2.4,ug/m3 LC,13
01-07-2022,2.1,ug/m3 LC,12
02-07-2022,4.8,ug/m3 LC,27
04-07-2022,6.7,ug/m3 LC,37
05-07-2022,6.2,ug/m3 LC,34
06-07-2022,5.3,ug/m3 LC,29
07-07-2022,4.2,ug/m3 LC,23
08-07-2022,4,ug/m3 LC,22
09-07-2022,6,ug/m3 LC,33
10-07-2022,5.7,ug/m3 LC,32
11-07-2022,3.4,ug/m3 LC,19
12-07-2022,7.2,ug/m3 LC,40
13-07-2022,5.6,ug/m3 LC,31
14-07-2022,9.2,ug/m3 LC,51
15-07-2022,8.5,ug/m3 LC,47
16-07-2022,7.5,ug/m3 LC,42
17-07-2022,6.3,ug/m3 LC,35
18-07-2022,6.5,ug/m3 LC,36
19-07-2022,6.7,ug/m3 LC,37
20-07-2022,4.6,ug/m3 LC,26
21-07-2022,5.7,ug/m3 LC,32
22-07-2022,5.2,ug/m3 LC,29
23-07-2022,14.7,ug/m3 LC,61
24-07-2022,4,ug/m3 LC,22
25-07-2022,7.6,ug/m3 LC,42
26-07-2022,8.6,ug/m3 LC,48
27-07-2022,6.6,ug/m3 LC,37
28-07-2022,9.3,ug/m3 LC,51
29-07-2022,9.3,ug/m3 LC,51
30-07-2022,10.8,ug/m3 LC,54
31-07-2022,6,ug/m3 LC,33
01-08-2022,4.6,ug/m3 LC,26
02-08-2022,5.8,ug/m3 LC,32
03-08-2022,6.4,ug/m3 LC,36
04-08-2022,5.7,ug/m3 LC,32
05-08-2022,4.3,ug/m3 LC,24
06-08-2022,3.2,ug/m3 LC,18
07-08-2022,3.3,ug/m3 LC,18
08-08-2022,6.9,ug/m3 LC,38
09-08-2022,4.7,ug/m3 LC,26
10-08-2022,4.2,ug/m3 LC,23
11-08-2022,4.1,ug/m3 LC,23
12-08-2022,3.6,ug/m3 LC,20
13-08-2022,4.5,ug/m3 LC,25
14-08-2022,3.8,ug/m3 LC,21
15-08-2022,3.2,ug/m3 LC,18
16-08-2022,5.3,ug/m3 LC,29
17-08-2022,4.9,ug/m3 LC,27
18-08-2022,3.6,ug/m3 LC,20
19-08-2022,3.7,ug/m3 LC,21
20-08-2022,5.2,ug/m3 LC,29
21-08-2022,3.7,ug/m3 LC,21
22-08-2022,2.6,ug/m3 LC,14
23-08-2022,5.7,ug/m3 LC,32
24-08-2022,5.7,ug/m3 LC,32
25-08-2022,7.2,ug/m3 LC,40
26-08-2022,9.7,ug/m3 LC,52
27-08-2022,3.2,ug/m3 LC,18
28-08-2022,3.5,ug/m3 LC,19
29-08-2022,4.5,ug/m3 LC,25
30-08-2022,7.5,ug/m3 LC,42
31-08-2022,4.2,ug/m3 LC,23
01-09-2022,4.9,ug/m3 LC,27
02-09-2022,5.8,ug/m3 LC,32
03-09-2022,9.2,ug/m3 LC,51
04-09-2022,6.6,ug/m3 LC,37
05-09-2022,5.5,ug/m3 LC,31
06-09-2022,4,ug/m3 LC,22
07-09-2022,5.8,ug/m3 LC,32
08-09-2022,6.1,ug/m3 LC,34
09-09-2022,5,ug/m3 LC,28
10-09-2022,3.1,ug/m3 LC,17
