Site,Station,Water Year,Month,Snow Depth (in)
Wesner Springs,05P08S,2015.0,February,28
Wesner Springs,05P08S,2016.0,February,48
Wesner Springs,05P08S,2017.0,February,36
Wesner Springs,05P08S,2018.0,February,1
Wesner Springs,05P08S,2019.0,February,33
Wesner Springs,05P08S,2020.0,February,39
Whiskey Creek,08N03,1986.0,February,16
Whiskey Creek,08N03,1987.0,February,19
Whiskey Creek,08N03,1988.0,February,32
Whiskey Creek,08N03,1989.0,February,27
Whiskey Creek,08N03,1990.0,February,8
Whiskey Creek,08N03,1991.0,February,37
Whiskey Creek,08N03,1992.0,February,22
Whiskey Creek,08N03,1993.0,February,42
Whiskey Creek,08N03,1994.0,February,17
Whiskey Creek,08N03,1995.0,February,39
Whiskey Creek,08N03,1996.0,February,21
Whiskey Creek,08N03,1997.0,February,45
Whiskey Creek,08N03,1998.0,February,26
Whiskey Creek,08N03,1999.0,February,16
Whiskey Creek,08N03,2000.0,February,17
Whiskey Creek,08N03,2001.0,February,31
Whiskey Creek,08N03,2002.0,February,16
Whiskey Creek,08N03,2003.0,February,15
Whiskey Creek,08N03,2004.0,February,24
Whiskey Creek,08N03,2005.0,February,24
Whiskey Creek,08N03,2006.0,February,8
Whiskey Creek,08N03,2007.0,February,18
Whiskey Creek,08N03,2008.0,February,38
Whiskey Creek,08N03,2009.0,February,27
Whiskey Creek,08N03,2010.0,February,50
Whiskey Creek,08N03,2011.0,February,22
Whiskey Creek,08N03,2012.0,February,22
Whiskey Creek,08N03,2013.0,February,31
Whiskey Creek,08N03,2014.0,February,11
Whiskey Creek,08N03,2015.0,February,15
Whiskey Creek,08N03,2016.0,February,32
Whiskey Creek,08N03,2017.0,February,44
Whiskey Creek,08N03,2018.0,February,7
Whiskey Creek,08N03,2019.0,February,27
Whiskey Creek,08N03,2020.0,February,25
Alamitos,05N12,1993.0,March,31
Alamitos,05N12,1994.0,March,16
Alamitos,05N12,1995.0,March,11
Alamitos,05N12,1996.0,March,10
Alamitos,05N12,1997.0,March,26
Alamitos,05N12,1998.0,March,16
Alamitos,05N12,1999.0,March,1
Alamitos,05N12,2000.0,March,2
Alamitos,05N12,2001.0,March,13
Alamitos,05N12,2002.0,March,8
Alamitos,05N12,2003.0,March,17
Alamitos,05N12,2004.0,March,18
Alamitos,05N12,2005.0,March,25
Alamitos,05N12,2006.0,March,2
Alamitos,05N12,2007.0,March,19
Alamitos,05N12,2008.0,March,21
Alamitos,05N12,2009.0,March,8
Alamitos,05N12,2010.0,March,23
Alamitos,05N12,2011.0,March,10
Alamitos,05N12,2012.0,March,14
Alamitos,05N12,2013.0,March,14
Alamitos,05N12,2014.0,March,0
Alamitos,05N12,2016.0,March,13
Alamitos,05N12,2017.0,March,12
Alamitos,05N12,2018.0,March,4
Alamitos,05N12,2019.0,March,17
Aztec #2,05N21,1993.0,March,31
Aztec #2,05N21,1994.0,March,16
Aztec #2,05N21,1995.0,March,11
Aztec #2,05N21,1996.0,March,10
Aztec #2,05N21,1997.0,March,26
Aztec #2,05N21,1998.0,March,16
Aztec #2,05N21,1999.0,March,1
Aztec #2,05N21,2000.0,March,2
Aztec #2,05N21,2001.0,March,13
Aztec #2,05N21,2002.0,March,8
Aztec #2,05N21,2003.0,March,17
Aztec #2,05N21,2004.0,March,18
Aztec #2,05N21,2005.0,March,25
Aztec #2,05N21,2006.0,March,2
Aztec #2,05N21,2007.0,March,19
Aztec #2,05N21,2008.0,March,21
Aztec #2,05N21,2009.0,March,8
Aztec #2,05N21,2010.0,March,23
Aztec #2,05N21,2011.0,March,10
Aztec #2,05N21,2012.0,March,14
Aztec #2,05N21,2013.0,March,14
Aztec #2,05N21,2014.0,March,0
Aztec #2,05N21,2016.0,March,13
Aztec #2,05N21,2017.0,March,12
Aztec #2,05N21,2018.0,March,4
Aztec #2,05N21,2019.0,March,17
Bateman,06N04S,2001.0,March,39
Bateman,06N04S,2002.0,March,25
Bateman,06N04S,2003.0,March,44
Bateman,06N04S,2004.0,March,38
Bateman,06N04S,2005.0,March,43
Bateman,06N04S,2006.0,March,12
Bateman,06N04S,2007.0,March,41
Bateman,06N04S,2008.0,March,54
Bateman,06N04S,2009.0,March,33
Bateman,06N04S,2010.0,March,42
Bateman,06N04S,2011.0,March,20
Bateman,06N04S,2012.0,March,34
Bateman,06N04S,2013.0,March,33
Bateman,06N04S,2014.0,March,20
Bateman,06N04S,2015.0,March,50
Bateman,06N04S,2016.0,March,29
Bateman,06N04S,2017.0,March,54
Bateman,06N04S,2018.0,March,18
Bateman,06N04S,2019.0,March,42
Boon,08P06,1994.0,March,13
Boon,08P06,1995.0,March,11
Boon,08P06,1996.0,March,6
Boon,08P06,1997.0,March,28
Boon,08P06,1998.0,March,28
Boon,08P06,1999.0,March,0
Boon,08P06,2000.0,March,2
Boon,08P06,2001.0,March,15
Boon,08P06,2002.0,March,10
Boon,08P06,2003.0,March,7
Boon,08P06,2004.0,March,12
Boon,08P06,2005.0,March,10
Boon,08P06,2006.0,March,0
Boon,08P06,2007.0,March,15
Boon,08P06,2008.0,March,23
Boon,08P06,2009.0,March,12
Boon,08P06,2010.0,March,36
Boon,08P06,2011.0,March,10
Boon,08P06,2012.0,March,15
Boon,08P06,2013.0,March,10
Boon,08P06,2014.0,March,0
Boon,08P06,2015.0,March,5
Boon,08P06,2016.0,March,7
Boon,08P06,2017.0,March,19
Boon,08P06,2018.0,March,8
Boon,08P06,2019.0,March,21
Bowl Canyon,08N04,1986.0,March,18
Bowl Canyon,08N04,1988.0,March,32
Bowl Canyon,08N04,1989.0,March,26
Bowl Canyon,08N04,1990.0,March,17
Bowl Canyon,08N04,1991.0,March,33
Bowl Canyon,08N04,1992.0,March,31
Bowl Canyon,08N04,1993.0,March,50
Bowl Canyon,08N04,1994.0,March,28
Bowl Canyon,08N04,1995.0,March,35
Bowl Canyon,08N04,1996.0,March,15
Bowl Canyon,08N04,1997.0,March,40
Bowl Canyon,08N04,1998.0,March,42
Bowl Canyon,08N04,2000.0,March,19
Bowl Canyon,08N04,2001.0,March,33
Bowl Canyon,08N04,2002.0,March,18
Bowl Canyon,08N04,2003.0,March,34
Bowl Canyon,08N04,2004.0,March,25
Bowl Canyon,08N04,2005.0,March,43
Bowl Canyon,08N04,2006.0,March,3
Bowl Canyon,08N04,2007.0,March,28
Bowl Canyon,08N04,2008.0,March,50
Bowl Canyon,08N04,2009.0,March,29
Bowl Canyon,08N04,2010.0,March,53
Bowl Canyon,08N04,2011.0,March,30
Bowl Canyon,08N04,2012.0,March,29
Bowl Canyon,08N04,2013.0,March,32
Bowl Canyon,08N04,2014.0,March,10
Bowl Canyon,08N04,2015.0,March,25
Bowl Canyon,08N04,2016.0,March,26
Bowl Canyon,08N04,2018.0,March,12
Bowl Canyon,08N04,2019.0,March,44
Chamita,06N03S,2002.0,March,20
Chamita,06N03S,2003.0,March,33
Chamita,06N03S,2004.0,March,34
Chamita,06N03S,2005.0,March,43
Chamita,06N03S,2006.0,March,10
Chamita,06N03S,2007.0,March,26
Chamita,06N03S,2008.0,March,48
Chamita,06N03S,2009.0,March,29
Chamita,06N03S,2010.0,March,44
Chamita,06N03S,2011.0,March,28
Chamita,06N03S,2012.0,March,31
Chamita,06N03S,2013.0,March,29
Chamita,06N03S,2014.0,March,14
Chamita,06N03S,2015.0,March,44
Chamita,06N03S,2016.0,March,23
Chamita,06N03S,2017.0,March,54
Chamita,06N03S,2018.0,March,15
Chamita,06N03S,2019.0,March,43
Dan Valley,08P05,1994.0,March,9
Dan Valley,08P05,1995.0,March,5
Dan Valley,08P05,1996.0,March,4
Dan Valley,08P05,1997.0,March,11
Dan Valley,08P05,1998.0,March,25
Dan Valley,08P05,1999.0,March,0
Dan Valley,08P05,2000.0,March,0
Dan Valley,08P05,2001.0,March,17
Dan Valley,08P05,2002.0,March,11
Dan Valley,08P05,2003.0,March,8
Dan Valley,08P05,2004.0,March,11
Dan Valley,08P05,2005.0,March,4
Dan Valley,08P05,2006.0,March,0
Dan Valley,08P05,2007.0,March,18
Dan Valley,08P05,2008.0,March,20
Dan Valley,08P05,2009.0,March,10
Dan Valley,08P05,2010.0,March,30
Dan Valley,08P05,2011.0,March,6
Dan Valley,08P05,2012.0,March,12
Dan Valley,08P05,2013.0,March,12
Dan Valley,08P05,2014.0,March,0
Dan Valley,08P05,2015.0,March,5
Dan Valley,08P05,2016.0,March,7
Dan Valley,08P05,2017.0,March,4
Dan Valley,08P05,2018.0,March,5
Dan Valley,08P05,2019.0,March,16
Elk Cabin,05P04S,2002.0,March,5
Elk Cabin,05P04S,2003.0,March,10
Elk Cabin,05P04S,2004.0,March,11
Elk Cabin,05P04S,2005.0,March,15
Elk Cabin,05P04S,2006.0,March,0
Elk Cabin,05P04S,2007.0,March,18
Elk Cabin,05P04S,2008.0,March,14
Elk Cabin,05P04S,2009.0,March,7
Elk Cabin,05P04S,2011.0,March,8
Elk Cabin,05P04S,2012.0,March,15
Elk Cabin,05P04S,2013.0,March,11
Elk Cabin,05P04S,2014.0,March,0
Elk Cabin,05P04S,2015.0,March,5
Elk Cabin,05P04S,2016.0,March,0
Elk Cabin,05P04S,2017.0,March,4
Elk Cabin,05P04S,2018.0,March,1
Elk Cabin,05P04S,2019.0,March,7
Frisco Divide,08S01S,2002.0,March,1
Frisco Divide,08S01S,2003.0,March,8
Frisco Divide,08S01S,2004.0,March,4
Frisco Divide,08S01S,2005.0,March,0
Frisco Divide,08S01S,2006.0,March,0
Frisco Divide,08S01S,2007.0,March,5
Frisco Divide,08S01S,2008.0,March,5
Frisco Divide,08S01S,2009.0,March,2
Frisco Divide,08S01S,2011.0,March,3
Frisco Divide,08S01S,2012.0,March,5
Frisco Divide,08S01S,2013.0,March,4
Frisco Divide,08S01S,2014.0,March,0
Frisco Divide,08S01S,2015.0,March,1
Frisco Divide,08S01S,2016.0,March,0
Frisco Divide,08S01S,2017.0,March,3
Frisco Divide,08S01S,2018.0,March,0
Frisco Divide,08S01S,2019.0,March,5
Gallegos Peak,05N18S,2002.0,March,27
Gallegos Peak,05N18S,2003.0,March,46
Gallegos Peak,05N18S,2004.0,March,29
Gallegos Peak,05N18S,2005.0,March,44
Gallegos Peak,05N18S,2006.0,March,11
Gallegos Peak,05N18S,2007.0,March,39
Gallegos Peak,05N18S,2008.0,March,42
Gallegos Peak,05N18S,2009.0,March,31
Gallegos Peak,05N18S,2010.0,March,40
Gallegos Peak,05N18S,2011.0,March,30
Gallegos Peak,05N18S,2012.0,March,37
Gallegos Peak,05N18S,2013.0,March,34
Gallegos Peak,05N18S,2014.0,March,22
Gallegos Peak,05N18S,2015.0,March,43
Gallegos Peak,05N18S,2016.0,March,35
Gallegos Peak,05N18S,2017.0,March,40
Gallegos Peak,05N18S,2018.0,March,19
Gallegos Peak,05N18S,2019.0,March,44
Hematite Park,05N03,1937.0,March,22
Hematite Park,05N03,1938.0,March,14
Hematite Park,05N03,1939.0,March,14
Hematite Park,05N03,1940.0,March,26
Hematite Park,05N03,1941.0,March,27
Hematite Park,05N03,1942.0,March,22
Hematite Park,05N03,1943.0,March,10
Hematite Park,05N03,1944.0,March,30
Hematite Park,05N03,1945.0,March,25
Hematite Park,05N03,1946.0,March,7
Hematite Park,05N03,1947.0,March,18
Hematite Park,05N03,1948.0,March,28
Hematite Park,05N03,1949.0,March,21
Hematite Park,05N03,1950.0,March,11
Hematite Park,05N03,1951.0,March,15
Hematite Park,05N03,1952.0,March,28
Hematite Park,05N03,1953.0,March,12
Hematite Park,05N03,1954.0,March,14
Hematite Park,05N03,1955.0,March,12
Hematite Park,05N03,1956.0,March,12
Hematite Park,05N03,1957.0,March,10
Hematite Park,05N03,1958.0,March,21
Hematite Park,05N03,1959.0,March,8
Hematite Park,05N03,1960.0,March,21
Hematite Park,05N03,1961.0,March,21
Hematite Park,05N03,1962.0,March,22
Hematite Park,05N03,1963.0,March,12
Hematite Park,05N03,1964.0,March,18
Hematite Park,05N03,1965.0,March,23
Hematite Park,05N03,1966.0,March,22
Hematite Park,05N03,1967.0,March,8
Hematite Park,05N03,1968.0,March,18
Hematite Park,05N03,1969.0,March,13
Hematite Park,05N03,1970.0,March,6
Hematite Park,05N03,1971.0,March,7
Hematite Park,05N03,1972.0,March,11
Hematite Park,05N03,1973.0,March,22
Hematite Park,05N03,1974.0,March,14
Hematite Park,05N03,1975.0,March,20
Hematite Park,05N03,1976.0,March,21
Hematite Park,05N03,1977.0,March,10
Hematite Park,05N03,1978.0,March,13
Hematite Park,05N03,1979.0,March,33
Hematite Park,05N03,1980.0,March,16
Hematite Park,05N03,1981.0,March,0
Hematite Park,05N03,1982.0,March,14
Hematite Park,05N03,1983.0,March,24
Hematite Park,05N03,1984.0,March,21
Hematite Park,05N03,1985.0,March,18
Hematite Park,05N03,1986.0,March,10
Hematite Park,05N03,1987.0,March,40
Hematite Park,05N03,1988.0,March,16
Hematite Park,05N03,1989.0,March,28
Hematite Park,05N03,1990.0,March,17
Hematite Park,05N03,1991.0,March,19
Hematite Park,05N03,1992.0,March,20
Hematite Park,05N03,1993.0,March,27
Hematite Park,05N03,1994.0,March,16
Hematite Park,05N03,1995.0,March,16
Hematite Park,05N03,1996.0,March,6
Hematite Park,05N03,1997.0,March,23
Hematite Park,05N03,1998.0,March,16
Hematite Park,05N03,1999.0,March,8
Hematite Park,05N03,2000.0,March,2
Hematite Park,05N03,2001.0,March,20
Hematite Park,05N03,2002.0,March,12
Hematite Park,05N03,2003.0,March,16
Hematite Park,05N03,2004.0,March,22
Hematite Park,05N03,2005.0,March,29
Hematite Park,05N03,2006.0,March,2
Hematite Park,05N03,2008.0,March,33
Hematite Park,05N03,2009.0,March,18
Hematite Park,05N03,2010.0,March,27
Hematite Park,05N03,2011.0,March,13
Hematite Park,05N03,2012.0,March,24
Hematite Park,05N03,2013.0,March,26
Hematite Park,05N03,2014.0,March,5
Hematite Park,05N03,2015.0,March,28
Hematite Park,05N03,2016.0,March,20
Hematite Park,05N03,2017.0,March,22
Hematite Park,05N03,2018.0,March,6
Hidden Valley,08N05,1988.0,March,24
Hidden Valley,08N05,1989.0,March,25
Hidden Valley,08N05,1990.0,March,11
Hidden Valley,08N05,1991.0,March,28
Hidden Valley,08N05,1992.0,March,32
Hidden Valley,08N05,1993.0,March,43
Hidden Valley,08N05,1994.0,March,21
Hidden Valley,08N05,1995.0,March,29
Hidden Valley,08N05,1996.0,March,8
Hidden Valley,08N05,1997.0,March,33
Hidden Valley,08N05,1998.0,March,43
Hidden Valley,08N05,1999.0,March,1
Hidden Valley,08N05,2000.0,March,9
Hidden Valley,08N05,2001.0,March,26
Hidden Valley,08N05,2002.0,March,14
Hidden Valley,08N05,2003.0,March,24
Hidden Valley,08N05,2004.0,March,21
Hidden Valley,08N05,2005.0,March,29
Hidden Valley,08N05,2006.0,March,0
Hidden Valley,08N05,2007.0,March,25
Hidden Valley,08N05,2008.0,March,45
Hidden Valley,08N05,2009.0,March,25
Hidden Valley,08N05,2010.0,March,49
Hidden Valley,08N05,2011.0,March,21
Hidden Valley,08N05,2012.0,March,23
Hidden Valley,08N05,2013.0,March,28
Hidden Valley,08N05,2014.0,March,2
Hidden Valley,08N05,2015.0,March,12
Hidden Valley,08N05,2016.0,March,20
Hidden Valley,08N05,2017.0,March,21
Hidden Valley,08N05,2018.0,March,4
Hidden Valley,08N05,2019.0,March,39
Hopewell,06N14S,2002.0,March,36
Hopewell,06N14S,2003.0,March,68
Hopewell,06N14S,2004.0,March,62
Hopewell,06N14S,2005.0,March,64
Hopewell,06N14S,2006.0,March,28
Hopewell,06N14S,2007.0,March,58
Hopewell,06N14S,2008.0,March,80
Hopewell,06N14S,2009.0,March,53
Hopewell,06N14S,2010.0,March,66
Hopewell,06N14S,2011.0,March,46
Hopewell,06N14S,2012.0,March,51
Hopewell,06N14S,2013.0,March,47
Hopewell,06N14S,2014.0,March,41
Hopewell,06N14S,2015.0,March,70
Hopewell,06N14S,2016.0,March,45
Hopewell,06N14S,2017.0,March,85
Hopewell,06N14S,2018.0,March,30
Hopewell,06N14S,2019.0,March,55
Lookout Mountain,07S04S,2002.0,March,1
Lookout Mountain,07S04S,2004.0,March,1
Lookout Mountain,07S04S,2005.0,March,0
Lookout Mountain,07S04S,2006.0,March,0
Lookout Mountain,07S04S,2007.0,March,2
Lookout Mountain,07S04S,2008.0,March,0
Lookout Mountain,07S04S,2009.0,March,0
Lookout Mountain,07S04S,2010.0,March,16
Lookout Mountain,07S04S,2011.0,March,0
Lookout Mountain,07S04S,2012.0,March,0
Lookout Mountain,07S04S,2013.0,March,1
Lookout Mountain,07S04S,2014.0,March,0
Lookout Mountain,07S04S,2015.0,March,0
Lookout Mountain,07S04S,2016.0,March,0
Lookout Mountain,07S04S,2017.0,March,0
Lookout Mountain,07S04S,2018.0,March,0
Lookout Mountain,07S04S,2019.0,March,0
Mcgaffey,08P07,1999.0,March,0
Mcgaffey,08P07,2000.0,March,0
Mcgaffey,08P07,2001.0,March,9
Mcgaffey,08P07,2002.0,March,3
Mcgaffey,08P07,2003.0,March,4
Mcgaffey,08P07,2004.0,March,5
Mcgaffey,08P07,2005.0,March,1
Mcgaffey,08P07,2006.0,March,0
Mcgaffey,08P07,2007.0,March,8
Mcgaffey,08P07,2008.0,March,13
Mcgaffey,08P07,2009.0,March,3
Mcgaffey,08P07,2010.0,March,24
Mcgaffey,08P07,2011.0,March,2
Mcgaffey,08P07,2012.0,March,6
Mcgaffey,08P07,2013.0,March,4
Mcgaffey,08P07,2014.0,March,0
Mcgaffey,08P07,2015.0,March,0
Mcgaffey,08P07,2016.0,March,0
Mcgaffey,08P07,2017.0,March,10
Mcgaffey,08P07,2018.0,March,6
Mcgaffey,08P07,2019.0,March,10
Mcknight Cabin,07S03S,2004.0,March,13
Mcknight Cabin,07S03S,2005.0,March,71
Mcknight Cabin,07S03S,2006.0,March,0
Mcknight Cabin,07S03S,2007.0,March,21
Mcknight Cabin,07S03S,2008.0,March,2
Mcknight Cabin,07S03S,2009.0,March,0
Mcknight Cabin,07S03S,2010.0,March,48
Mcknight Cabin,07S03S,2011.0,March,0
Mcknight Cabin,07S03S,2012.0,March,22
Mcknight Cabin,07S03S,2013.0,March,9
Mcknight Cabin,07S03S,2014.0,March,2
Mcknight Cabin,07S03S,2015.0,March,5
Mcknight Cabin,07S03S,2016.0,March,0
Mcknight Cabin,07S03S,2017.0,March,9
Mcknight Cabin,07S03S,2018.0,March,1
Mcknight Cabin,07S03S,2019.0,March,1
Missionary Spring,08N06,1991.0,March,8
Missionary Spring,08N06,1992.0,March,17
Missionary Spring,08N06,1993.0,March,23
Missionary Spring,08N06,1994.0,March,12
Missionary Spring,08N06,1995.0,March,8
Missionary Spring,08N06,1996.0,March,6
Missionary Spring,08N06,1997.0,March,19
Missionary Spring,08N06,1998.0,March,24
Missionary Spring,08N06,2000.0,March,1
Missionary Spring,08N06,2001.0,March,16
Missionary Spring,08N06,2002.0,March,3
Missionary Spring,08N06,2003.0,March,19
Missionary Spring,08N06,2004.0,March,15
Missionary Spring,08N06,2005.0,March,9
Missionary Spring,08N06,2006.0,March,0
Missionary Spring,08N06,2007.0,March,10
Missionary Spring,08N06,2008.0,March,27
Missionary Spring,08N06,2009.0,March,9
Missionary Spring,08N06,2010.0,March,37
Missionary Spring,08N06,2011.0,March,5
Missionary Spring,08N06,2012.0,March,4
Missionary Spring,08N06,2013.0,March,10
Missionary Spring,08N06,2014.0,March,0
Missionary Spring,08N06,2015.0,March,10
Missionary Spring,08N06,2016.0,March,1
Missionary Spring,08N06,2017.0,March,0
Missionary Spring,08N06,2018.0,March,2
Missionary Spring,08N06,2019.0,March,22
Navajo Whiskey Ck,08N03S,2010.0,March,58
Navajo Whiskey Ck,08N03S,2011.0,March,18
Navajo Whiskey Ck,08N03S,2012.0,March,18
Navajo Whiskey Ck,08N03S,2013.0,March,31
Navajo Whiskey Ck,08N03S,2014.0,March,0
Navajo Whiskey Ck,08N03S,2015.0,March,16
Navajo Whiskey Ck,08N03S,2016.0,March,9
Navajo Whiskey Ck,08N03S,2017.0,March,41
Navajo Whiskey Ck,08N03S,2018.0,March,0
Navajo Whiskey Ck,08N03S,2019.0,March,45
North Costilla,05N16S,2003.0,March,24
North Costilla,05N16S,2004.0,March,30
North Costilla,05N16S,2005.0,March,33
North Costilla,05N16S,2006.0,March,1
North Costilla,05N16S,2007.0,March,28
North Costilla,05N16S,2008.0,March,35
North Costilla,05N16S,2009.0,March,20
North Costilla,05N16S,2010.0,March,34
North Costilla,05N16S,2011.0,March,11
North Costilla,05N16S,2012.0,March,12
North Costilla,05N16S,2013.0,March,23
North Costilla,05N16S,2014.0,March,5
North Costilla,05N16S,2015.0,March,33
North Costilla,05N16S,2016.0,March,16
North Costilla,05N16S,2017.0,March,23
North Costilla,05N16S,2018.0,March,3
North Costilla,05N16S,2019.0,March,26
Ojo Redondo,08P02,1982.0,March,18
Ojo Redondo,08P02,1983.0,March,23
Ojo Redondo,08P02,1984.0,March,12
Ojo Redondo,08P02,1985.0,March,20
Ojo Redondo,08P02,1986.0,March,5
Ojo Redondo,08P02,1987.0,March,18
Ojo Redondo,08P02,1988.0,March,20
Ojo Redondo,08P02,1989.0,March,11
Ojo Redondo,08P02,1990.0,March,6
Ojo Redondo,08P02,1991.0,March,12
Ojo Redondo,08P02,1992.0,March,17
Ojo Redondo,08P02,1993.0,March,28
Ojo Redondo,08P02,1994.0,March,10
Ojo Redondo,08P02,1995.0,March,8
Ojo Redondo,08P02,1996.0,March,5
Ojo Redondo,08P02,1997.0,March,13
Ojo Redondo,08P02,1998.0,March,19
Ojo Redondo,08P02,1999.0,March,0
Ojo Redondo,08P02,2000.0,March,2
Ojo Redondo,08P02,2001.0,March,15
Ojo Redondo,08P02,2002.0,March,7
Ojo Redondo,08P02,2003.0,March,18
Ojo Redondo,08P02,2004.0,March,11
Ojo Redondo,08P02,2005.0,March,7
Ojo Redondo,08P02,2006.0,March,0
Ojo Redondo,08P02,2007.0,March,11
Ojo Redondo,08P02,2008.0,March,20
Ojo Redondo,08P02,2009.0,March,11
Ojo Redondo,08P02,2010.0,March,32
Ojo Redondo,08P02,2011.0,March,7
Ojo Redondo,08P02,2012.0,March,14
Ojo Redondo,08P02,2013.0,March,7
Ojo Redondo,08P02,2014.0,March,0
Ojo Redondo,08P02,2015.0,March,2
Ojo Redondo,08P02,2016.0,March,2
Ojo Redondo,08P02,2017.0,March,10
Ojo Redondo,08P02,2018.0,March,2
Palo,05N13,1972.0,March,17
Palo,05N13,1973.0,March,28
Palo,05N13,1974.0,March,28
Palo,05N13,1975.0,March,33
Palo,05N13,1976.0,March,29
Palo,05N13,1977.0,March,18
Palo,05N13,1978.0,March,24
Palo,05N13,1979.0,March,41
Palo,05N13,1980.0,March,31
Palo,05N13,1981.0,March,7
Palo,05N13,1982.0,March,29
Palo,05N13,1983.0,March,26
Palo,05N13,1984.0,March,35
Palo,05N13,1985.0,March,32
Palo,05N13,1986.0,March,21
Palo,05N13,1987.0,March,32
Palo,05N13,1988.0,March,20
Palo,05N13,1989.0,March,32
Palo,05N13,1990.0,March,27
Palo,05N13,1991.0,March,24
Palo,05N13,1992.0,March,26
Palo,05N13,1993.0,March,38
Palo,05N13,1994.0,March,32
Palo,05N13,1995.0,March,24
Palo,05N13,1996.0,March,22
Palo,05N13,1997.0,March,35
Palo,05N13,1998.0,March,31
Palo,05N13,1999.0,March,17
Palo,05N13,2000.0,March,14
Palo,05N13,2001.0,March,27
Palo,05N13,2002.0,March,19
Palo,05N13,2003.0,March,26
Palo,05N13,2004.0,March,24
Palo,05N13,2005.0,March,25
Palo,05N13,2006.0,March,5
Palo,05N13,2007.0,March,28
Palo,05N13,2008.0,March,33
